Date,City,Lon,Lat,Station,ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2021-03-13,南投縣,120.959522,23.487614,467550,7,643.3,3171.2,0.0,0.0,100,3.0,250,9.9,270,0.0,0.0,0.0,0.36,...,0,...
2021-03-13,南投縣,120.959522,23.487614,467550,8,644.0,3175.7,4.4,4.4,100,2.2,250,8.5,260,0.0,0.0,1.0,1.48,25.0,1,0.0
2021-03-13,南投縣,120.959522,23.487614,467550,9,644.4,3179.3,5.7,5.0,95,3.8,260,8.7,280,0.0,0.0,1.0,2.03,25.0,4,0.0
2021-03-13,南投縣,120.959522,23.487614,467550,10,644.3,3172.2,10.6,7.1,79,1.3,220,8.2,300,0.0,0.0,1.0,2.83,...,8,...
2021-03-13,南投縣,120.959522,23.487614,467550,11,644.1,3168.3,11.6,8.5,81,1.6,230,8.2,280,0.0,0.0,1.0,3.49,25.0,12,3.0
2021-03-13,南投縣,120.959522,23.487614,467550,12,643.7,3171.8,4.5,4.5,100,1.9,270,8.0,250,0.0,0.0,0.4,2.07,...,9,...
2021-03-13,南投縣,120.959522,23.487614,467550,13,643.1,3168.5,0.8,0.8,100,1.4,300,6.9,310,0.0,0.0,0.0,0.31,...,2,...
2021-03-13,南投縣,120.959522,23.487614,467550,14,642.3,3160.0,0.2,0.2,100,3.3,260,7.7,290,0.5,0.6,0.0,0.05,0.1,1,/
2021-03-13,南投縣,120.959522,23.487614,467550,15,642.0,3156.2,0.4,0.4,100,2.6,250,7.9,250,2.5,1.0,0.0,0.03,...,1,...
2021-03-13,南投縣,120.959522,23.487614,467550,16,641.6,3150.9,0.9,0.9,100,1.1,210,6.9,230,1.0,1.0,0.0,0.28,...,1,...
2021-03-13,南投縣,120.959522,23.487614,467550,17,641.6,3151.1,0.2,0.2,100,1.4,280,6.8,280,1.0,1.0,0.0,0.05,0.5,0,/
2021-03-13,南投縣,120.959522,23.487614,467550,18,641.7,3152.4,0.2,0.2,100,1.8,230,10.4,270,1.0,0.8,0.0,0.0,...,0,...
2021-03-13,南投縣,120.959522,23.487614,467550,19,641.5,3148.7,-1.0,-1.0,100,3.8,270,7.5,270,0.0,0.0,0.0,0.0,...,0,...
2021-03-13,南投縣,120.959522,23.487614,467550,20,641.6,3144.1,-0.8,-0.8,100,2.6,230,8.2,270,0.0,0.0,...,0.0,0.1,0,/
2021-03-13,南投縣,120.959522,23.487614,467550,21,642.0,3147.5,-0.8,-0.8,100,1.9,250,9.3,260,0.0,0.0,...,0.0,0.1,0,/
2021-03-13,南投縣,120.959522,23.487614,467550,22,642.0,3142.8,-2.0,-2.0,100,7.5,280,11.2,280,0.0,0.0,...,0.0,...,0,...
2021-03-13,南投縣,120.959522,23.487614,467550,23,642.2,3144.0,-1.9,-1.9,100,3.2,270,9.4,270,0.0,0.0,...,0.0,...,0,...
2021-03-13,南投縣,120.959522,23.487614,467550,24,641.6,3145.8,-2.2,-2.2,100,6.3,300,8.4,310,0.0,0.0,...,0.0,...,0,...
2021-03-14,南投縣,120.959522,23.487614,467550,1,641.4,3148.7,-2.7,-2.7,100,5.7,290,9.4,300,0.0,0.0,...,0.0,...,0,...
2021-03-14,南投縣,120.959522,23.487614,467550,2,641.0,3146.9,-4.6,-4.6,100,0.8,290,7.2,290,0.0,0.0,...,0.0,...,0,...
2021-03-14,南投縣,120.959522,23.487614,467550,3,640.6,3141.7,-4.6,-4.6,100,0.4,310,7.0,250,0.0,0.0,...,0.0,...,0,...
2021-03-14,南投縣,120.959522,23.487614,467550,4,640.2,3136.3,-4.8,-4.8,100,1.7,280,10.6,290,0.0,0.0,...,0.0,...,0,...
2021-03-14,南投縣,120.959522,23.487614,467550,5,640.5,3141.6,-5.3,-5.3,100,1.6,300,8.6,260,0.0,0.0,...,0.0,30.0,0,0.0
2021-03-14,南投縣,120.959522,23.487614,467550,6,641.2,3151.7,-6.4,-6.4,100,0.6,300,7.5,300,0.0,0.0,0.0,0.0,...,0,...
2021-03-14,南投縣,120.959522,23.487614,467550,7,641.7,3155.3,-3.2,-3.2,100,1.0,300,5.6,300,0.0,0.0,0.0,0.34,...,0,...
2021-03-14,南投縣,120.959522,23.487614,467550,8,642.6,3161.4,0.6,0.6,100,1.0,10,4.6,310,0.0,0.0,1.0,1.26,30.0,1,0.0
2021-03-14,南投縣,120.959522,23.487614,467550,9,642.9,3161.0,3.9,3.9,100,3.0,340,8.4,330,0.0,0.0,1.0,1.97,30.0,4,0.0
2021-03-14,南投縣,120.959522,23.487614,467550,10,643.1,3163.3,5.3,5.3,100,1.1,350,6.8,320,0.0,0.0,1.0,3.09,...,8,...
2021-03-14,南投縣,120.959522,23.487614,467550,11,643.1,3162.6,5.8,4.3,90,2.0,330,5.3,310,0.0,0.0,1.0,3.6,30.0,12,1.0
2021-03-14,南投縣,120.959522,23.487614,467550,12,642.8,3157.3,7.3,6.3,93,1.2,330,3.9,320,0.0,0.0,1.0,4.04,...,14,...
2021-03-14,南投縣,120.959522,23.487614,467550,13,642.1,3150.1,6.5,6.5,100,0.7,260,3.6,40,0.0,0.0,0.5,2.54,...,10,...
2021-03-14,南投縣,120.959522,23.487614,467550,14,641.6,3144.5,7.9,7.9,100,1.3,220,4.4,200,0.0,0.0,0.3,2.02,15.0,8,4.0
2021-03-14,南投縣,120.959522,23.487614,467550,15,641.6,3147.6,5.5,5.5,100,0.9,200,4.7,210,0.0,0.0,0.5,2.23,...,7,...
2021-03-14,南投縣,120.959522,23.487614,467550,16,641.5,3141.3,9.6,9.6,100,0.9,190,4.1,190,0.0,0.0,0.9,2.26,...,5,...
2021-03-14,南投縣,120.959522,23.487614,467550,17,641.6,3147.6,6.2,-2.5,54,3.1,280,6.6,300,0.0,0.0,1.0,1.39,30.0,2,0.0
2021-03-14,南投縣,120.959522,23.487614,467550,18,641.6,3153.4,2.7,-3.6,63,2.3,270,6.8,290,0.0,0.0,1.0,0.31,...,0,...
2021-03-14,南投縣,120.959522,23.487614,467550,19,641.6,3151.4,1.1,-6.0,59,2.2,300,6.1,310,0.0,0.0,0.1,0.0,...,0,...
2021-03-14,南投縣,120.959522,23.487614,467550,20,642.2,3153.4,1.6,-5.9,57,6.2,270,7.4,270,0.0,0.0,...,0.0,30.0,0,0.0
2021-03-14,南投縣,120.959522,23.487614,467550,21,642.5,3155.2,-0.1,-4.6,72,1.4,240,7.7,250,0.0,0.0,...,0.0,30.0,0,0.0
2021-03-14,南投縣,120.959522,23.487614,467550,22,642.5,3152.8,0.4,-5.3,66,1.2,300,6.3,250,0.0,0.0,...,0.0,...,0,...
2021-03-14,南投縣,120.959522,23.487614,467550,23,642.5,3152.5,0.1,-5.2,67,2.8,250,6.0,250,0.0,0.0,...,0.0,...,0,...
2021-03-14,南投縣,120.959522,23.487614,467550,24,642.0,3145.1,-0.5,-4.0,77,4.9,240,7.9,250,0.0,0.0,...,0.0,...,0,...
2021-03-15,南投縣,120.959522,23.487614,467550,1,641.7,3142.2,-0.4,-4.6,73,7.0,230,9.6,220,0.0,0.0,...,0.0,...,0,...
2021-03-15,南投縣,120.959522,23.487614,467550,2,641.2,3132.4,0.9,-5.9,60,6.0,240,11.5,250,0.0,0.0,...,0.0,...,0,...
2021-03-15,南投縣,120.959522,23.487614,467550,3,640.8,3131.7,-0.1,-5.6,66,6.3,240,12.2,240,0.0,0.0,...,0.0,...,0,...
2021-03-15,南投縣,120.959522,23.487614,467550,4,640.7,3124.9,0.1,-5.6,65,4.4,250,11.4,260,0.0,0.0,...,0.0,...,0,...
2021-03-15,南投縣,120.959522,23.487614,467550,5,640.9,3130.7,1.0,-8.8,48,2.8,240,11.1,260,0.0,0.0,...,0.0,30.0,0,0.0
2021-03-15,南投縣,120.959522,23.487614,467550,6,641.5,3142.4,1.3,-9.5,44,6.6,250,12.3,250,0.0,0.0,0.0,0.0,...,0,...
2021-03-15,南投縣,120.959522,23.487614,467550,7,642.0,3146.6,4.5,-7.7,41,4.6,260,12.1,270,0.0,0.0,0.1,0.21,...,0,...
2021-03-15,南投縣,120.959522,23.487614,467550,8,642.8,3156.7,4.0,-6.8,45,3.5,260,9.9,250,0.0,0.0,1.0,1.14,30.0,1,0.0
2021-03-15,南投縣,120.959522,23.487614,467550,9,643.5,3162.4,8.2,-2.9,45,2.4,240,7.8,240,0.0,0.0,1.0,2.13,30.0,4,0.0
2021-03-15,南投縣,120.959522,23.487614,467550,10,643.5,3155.6,13.2,2.5,48,3.3,190,5.8,220,0.0,0.0,1.0,3.04,...,8,...
2021-03-15,南投縣,120.959522,23.487614,467550,11,643.5,3154.9,14.1,2.7,46,2.2,190,5.7,180,0.0,0.0,1.0,3.6,30.0,12,0.0
2021-03-15,南投縣,120.959522,23.487614,467550,12,643.0,3156.3,8.4,2.5,66,3.0,230,6.0,170,0.0,0.0,1.0,4.19,...,15,...
2021-03-15,南投縣,120.959522,23.487614,467550,13,642.6,3144.5,13.7,6.8,63,2.0,190,6.7,260,0.0,0.0,1.0,4.2,...,15,...
2021-03-15,南投縣,120.959522,23.487614,467550,14,642.0,3132.3,16.0,11.7,76,2.6,180,6.9,160,0.0,0.0,1.0,3.76,30.0,13,0.0
2021-03-15,南投縣,120.959522,23.487614,467550,15,641.6,3133.2,12.3,11.2,93,2.6,180,5.7,200,0.0,0.0,1.0,3.16,...,9,...
2021-03-15,南投縣,120.959522,23.487614,467550,16,641.6,3136.6,9.4,6.9,84,4.6,190,8.7,200,0.0,0.0,1.0,2.32,...,5,...
2021-03-15,南投縣,120.959522,23.487614,467550,17,641.5,3138.5,6.0,-6.2,41,6.1,220,11.9,200,0.0,0.0,1.0,1.42,30.0,2,0.0
2021-03-15,南投縣,120.959522,23.487614,467550,18,641.6,3143.4,2.9,-10.9,35,5.2,250,14.6,290,0.0,0.0,1.0,0.34,...,0,...
2021-03-15,南投縣,120.959522,23.487614,467550,19,641.6,3140.4,2.0,-14.8,28,3.9,240,16.8,240,0.0,0.0,0.1,0.0,...,0,...
2021-03-15,南投縣,120.959522,23.487614,467550,20,641.7,3142.3,2.0,-15.7,26,5.0,230,17.4,250,0.0,0.0,...,0.0,30.0,0,0.0
2021-03-15,南投縣,120.959522,23.487614,467550,21,642.2,3143.8,1.6,-7.6,50,5.6,250,22.6,240,0.0,0.0,...,0.0,30.0,0,0.0
2021-03-15,南投縣,120.959522,23.487614,467550,22,642.1,3136.6,1.3,-2.0,79,8.3,230,21.6,240,0.0,0.0,...,0.0,...,0,...
2021-03-15,南投縣,120.959522,23.487614,467550,23,642.2,3137.6,0.6,0.6,100,7.7,230,20.9,250,0.0,0.0,...,0.0,...,0,...
2021-03-15,南投縣,120.959522,23.487614,467550,24,641.7,3139.0,0.2,0.2,100,10.2,230,23.3,230,0.0,0.0,...,0.0,...,0,...
2021-03-16,南投縣,120.959522,23.487614,467550,1,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,4,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,6,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,10,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,11,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,12,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,13,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,14,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,15,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,16,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,17,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,18,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,19,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,20,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,21,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,22,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,23,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-16,南投縣,120.959522,23.487614,467550,24,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,1,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,4,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,6,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,10,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,11,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,12,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,13,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,14,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,15,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,16,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,17,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,18,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,19,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,20,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,21,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,22,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,23,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-17,南投縣,120.959522,23.487614,467550,24,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,1,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,4,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,5,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,6,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,7,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,8,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,9,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,10,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,11,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,12,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,13,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,14,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,15,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,16,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,17,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,18,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,19,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,20,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,21,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,22,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,23,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-18,南投縣,120.959522,23.487614,467550,24,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
2021-03-19,南投縣,120.959522,23.487614,467550,1,638.6,3086.9,4.7,-13.5,25,3.2,250,8.4,250,0.0,0.0,...,0.0,...,0,...
2021-03-19,南投縣,120.959522,23.487614,467550,2,638.7,3086.4,5.0,-13.2,25,2.8,230,9.3,260,0.0,0.0,...,0.0,...,0,...
2021-03-19,南投縣,120.959522,23.487614,467550,3,638.8,3093.4,5.0,-13.1,26,6.8,260,11.1,250,0.0,0.0,...,0.0,...,0,...
2021-03-19,南投縣,120.959522,23.487614,467550,4,638.9,3096.0,3.7,-13.7,27,5.8,250,10.7,270,0.0,0.0,...,0.0,...,0,...
2021-03-19,南投縣,120.959522,23.487614,467550,5,639.0,3099.9,3.0,-13.9,28,6.9,250,9.9,270,0.0,0.0,...,0.0,40.0,0,2.0
2021-03-19,南投縣,120.959522,23.487614,467550,6,639.1,3106.1,4.5,-13.7,25,6.4,260,12.8,270,0.0,0.0,0.0,0.0,...,0,...
2021-03-19,南投縣,120.959522,23.487614,467550,7,639.3,3107.9,6.9,-12.8,23,2.7,250,10.2,260,0.0,0.0,0.5,0.06,...,0,...
2021-03-19,南投縣,120.959522,23.487614,467550,8,639.5,3105.4,8.0,-10.2,26,3.6,260,8.1,280,0.0,0.0,1.0,1.15,40.0,1,0.0
2021-03-19,南投縣,120.959522,23.487614,467550,9,642.1,3134.0,12.2,-7.4,25,0.8,250,9.0,260,0.0,0.0,1.0,2.17,40.0,4,0.0
2021-03-19,南投縣,120.959522,23.487614,467550,10,643.5,3148.6,14.7,-5.9,24,1.6,240,8.2,260,0.0,0.0,1.0,3.12,...,9,...
2021-03-19,南投縣,120.959522,23.487614,467550,11,643.9,3147.7,17.9,-3.1,24,1.3,230,8.4,250,0.0,0.0,1.0,3.7,40.0,13,0.0
2021-03-19,南投縣,120.959522,23.487614,467550,12,638.4,3078.5,17.9,1.0,32,1.6,230,7.1,250,0.0,0.0,1.0,4.19,...,15,...
2021-03-19,南投縣,120.959522,23.487614,467550,13,638.7,3083.1,17.2,3.1,39,2.5,230,7.2,260,0.0,0.0,1.0,4.19,...,16,...
2021-03-19,南投縣,120.959522,23.487614,467550,14,638.1,3073.9,17.9,2.7,36,2.8,210,8.7,240,0.0,0.0,1.0,3.81,40.0,13,2.0
2021-03-19,南投縣,120.959522,23.487614,467550,15,637.1,3064.3,15.4,2.1,41,2.7,230,7.8,260,0.0,0.0,1.0,3.25,...,10,...
2021-03-19,南投縣,120.959522,23.487614,467550,16,638.5,3086.3,13.9,1.7,44,1.5,210,9.0,240,0.0,0.0,1.0,2.41,...,5,...
2021-03-19,南投縣,120.959522,23.487614,467550,17,637.2,3076.5,9.5,-2.7,42,3.2,260,7.6,300,0.0,0.0,1.0,1.38,40.0,2,2.0
2021-03-19,南投縣,120.959522,23.487614,467550,18,637.2,3081.5,4.3,-3.1,59,2.4,270,9.5,280,0.0,0.0,0.8,0.34,...,0,...
2021-03-19,南投縣,120.959522,23.487614,467550,19,638.1,3091.0,3.4,-10.9,34,3.6,270,9.9,300,0.0,0.0,0.0,0.0,...,0,...
2021-03-19,南投縣,120.959522,23.487614,467550,20,637.8,3084.7,4.1,-12.0,30,4.5,270,8.4,260,0.0,0.0,...,0.0,30.0,0,0.0
2021-03-19,南投縣,120.959522,23.487614,467550,21,639.1,3095.6,4.2,-13.0,27,3.9,250,10.9,310,0.0,0.0,...,0.0,40.0,0,0.0
2021-03-19,南投縣,120.959522,23.487614,467550,22,638.6,3085.4,4.5,-13.1,27,5.1,270,12.2,270,0.0,0.0,...,0.0,...,0,...
2021-03-19,南投縣,120.959522,23.487614,467550,23,638.3,3078.7,3.4,-13.6,28,5.2,250,12.4,270,0.0,0.0,...,0.0,...,0,...
2021-03-19,南投縣,120.959522,23.487614,467550,24,638.5,3080.6,3.9,-13.3,27,7.6,270,12.7,270,0.0,0.0,...,0.0,...,0,...
2021-03-20,南投縣,120.959522,23.487614,467550,1,638.3,3080.7,2.6,-14.1,28,4.6,240,13.4,250,0.0,0.0,...,0.0,...,0,...
2021-03-20,南投縣,120.959522,23.487614,467550,2,637.9,3075.2,2.1,-10.6,38,6.6,250,10.9,280,0.0,0.0,...,0.0,...,0,...
2021-03-20,南投縣,120.959522,23.487614,467550,3,637.3,3070.7,2.2,-9.4,42,7.8,260,12.4,270,0.0,0.0,...,0.0,...,0,...
2021-03-20,南投縣,120.959522,23.487614,467550,4,637.1,3070.9,1.7,-5.0,61,6.7,260,13.0,270,0.0,0.0,...,0.0,...,0,...
2021-03-20,南投縣,120.959522,23.487614,467550,5,636.9,3076.7,0.0,0.0,100,8.7,300,12.7,300,0.0,0.0,...,0.0,40.0,0,2.0
2021-03-20,南投縣,120.959522,23.487614,467550,6,637.8,3094.1,0.9,0.3,96,8.9,290,12.8,280,0.0,0.0,0.4,0.0,...,0,...
2021-03-20,南投縣,120.959522,23.487614,467550,7,638.0,3093.1,4.4,-1.9,64,2.5,260,13.2,270,0.0,0.0,1.0,0.01,...,0,...
2021-03-20,南投縣,120.959522,23.487614,467550,8,638.6,3092.5,9.8,-0.8,48,0.8,240,6.7,270,0.0,0.0,1.0,1.25,40.0,1,2.0
2021-03-20,南投縣,120.959522,23.487614,467550,9,638.6,3090.9,10.9,0.9,50,0.5,240,6.4,260,0.0,0.0,1.0,2.18,40.0,4,2.0
2021-03-20,南投縣,120.959522,23.487614,467550,10,638.7,3095.2,8.4,2.5,66,1.8,240,4.8,210,0.0,0.0,1.0,3.05,...,9,...
2021-03-20,南投縣,120.959522,23.487614,467550,11,640.7,3112.1,16.2,4.1,44,1.0,200,4.2,240,0.0,0.0,1.0,3.6,40.0,12,2.0
2021-03-20,南投縣,120.959522,23.487614,467550,12,637.2,3062.7,18.6,4.3,39,2.6,160,6.1,150,0.0,0.0,1.0,4.19,...,15,...
2021-03-20,南投縣,120.959522,23.487614,467550,13,637.1,3066.8,16.0,4.8,47,2.8,180,6.6,190,0.0,0.0,1.0,3.97,...,15,...
2021-03-20,南投縣,120.959522,23.487614,467550,14,636.3,3055.5,17.1,5.3,46,2.2,170,5.5,190,0.0,0.0,1.0,3.37,30.0,12,6.0
2021-03-20,南投縣,120.959522,23.487614,467550,15,635.9,3057.2,12.1,3.8,57,3.2,180,8.1,220,0.0,0.0,1.0,2.8,...,8,...
2021-03-20,南投縣,120.959522,23.487614,467550,16,635.8,3054.8,13.4,5.1,57,2.9,190,9.8,230,0.0,0.0,1.0,2.11,...,5,...
2021-03-20,南投縣,120.959522,23.487614,467550,17,635.6,3064.5,6.4,3.8,83,2.8,240,6.6,210,0.0,0.0,0.6,0.97,30.0,1,7.0
2021-03-20,南投縣,120.959522,23.487614,467550,18,636.8,3083.0,3.2,3.2,100,2.9,240,6.0,230,0.0,0.0,0.5,0.09,...,0,...
2021-03-20,南投縣,120.959522,23.487614,467550,19,636.2,3072.1,2.0,2.0,100,2.4,240,9.3,260,0.0,0.0,0.0,0.0,...,0,...
2021-03-20,南投縣,120.959522,23.487614,467550,20,636.9,3073.8,1.8,-0.4,85,7.0,230,11.7,250,0.0,0.0,...,0.0,40.0,0,3.0
2021-03-20,南投縣,120.959522,23.487614,467550,21,637.9,3083.5,3.0,-5.0,56,6.7,260,9.4,250,0.0,0.0,...,0.0,30.0,0,4.0
2021-03-20,南投縣,120.959522,23.487614,467550,22,637.5,3083.9,1.5,-2.4,75,7.5,270,9.9,270,0.0,0.0,...,0.0,...,0,...
2021-03-20,南投縣,120.959522,23.487614,467550,23,638.0,3078.2,2.6,-6.5,51,10.6,250,11.6,250,0.0,0.0,...,0.0,...,0,...
2021-03-20,南投縣,120.959522,23.487614,467550,24,637.1,3067.3,-0.4,-0.4,100,10.1,260,11.5,250,0.0,0.0,...,0.0,...,0,...
2021-03-21,南投縣,120.959522,23.487614,467550,1,636.9,3069.1,-1.0,-1.0,100,10.6,260,12.2,260,0.0,0.0,...,0.0,...,0,...
2021-03-21,南投縣,120.959522,23.487614,467550,2,636.6,3063.7,-1.0,-1.0,100,10.2,260,12.9,250,0.0,0.0,...,0.0,...,0,...
2021-03-21,南投縣,120.959522,23.487614,467550,3,636.6,3071.4,-1.5,-1.5,100,9.3,250,12.1,250,0.0,0.0,...,0.0,...,0,...
2021-03-21,南投縣,120.959522,23.487614,467550,4,636.6,3069.9,-1.7,-1.7,100,8.8,260,11.8,250,0.0,0.0,...,0.0,...,0,...
